ACC_ID	distance_threshold	num_clusters
O94992	2.2263219441372195	3
Q61091	3.4124606174779757	3
P05164	10.458732994819883	2
Q5T440	0.022538855339169217	3
P19429	4.921297983339047	4
Q6IQ23	2.6655616668912385	2
Q13371	0.011506519890914021	2
Q92835	0.03599074411957471	2
P52732	8.206494580678587	3
P32322	12.556258233395852	2
P46782	9.933159337186387	2
Q7L5D6	1.5771302524944901	2
Q01130	1.5624810398849647	2
P46109	2.816243215734331	3
P47895	4.891774967361283	3
Q6PJP8	3.575953998585552	2
P43490	13.61551278169059	3
Q13618	7.18463036080089	3
O15269	5.2127190079224075	2
Q86WV6	9.51163586585455	2
Q5JTJ3	2.9587266554806733	3
Q9ULW2	1.8590642358334173	4
P05186	3.6830952626676057	4
P62984	2.5514290217704407	3
Q15306	4.542354772446817	3
P02454	0.0070710678118654745	3
P29117	2.8283542328829085	2
P0C870	2.288713327935318	4
Q14451	5.932277658426539	2
Q9Y6N9	2.81626320299993	2
Q8K4V4	3.4841226316084835	3
O75817	0.7274727340133316	4
Q13591	1.8640940987496846	4
Q9NTX7	0.0	2
Q61686	1.7209491567155608	2
Q14653	5.956658004119023	3
Q9UKL4	5.829502072819259	2
P17480	0.022449944320643844	2
Q9UIC8	2.404507207221184	4
O00303	4.663582930954124	3
Q8BG84	1.716237201374863	4
P04233	3.0784834551352596	4
Q9UHI6	0.015620499351813422	2
Q4V8K1	2.807887996341734	2
Q6W2J9	1.0655953703127965	3
P61960	3.684572576140745	4
Q9UKG1	3.5419457037395223	3
Q53G59	2.986409189314955	4
P11142	6.802968790473951	3
Q9BUQ8	3.2856824342447823	3
P05166	2.449490287114172	2
O00204	0.004242640687119284	3
Q9UBX2	3.8786835395530783	2
Q15063	0.0063245553203366	3
O15144	0.6057535093334954	3
P62852	0.18014993755202902	3
P30405	7.762827082634927	3
Q923Y8	2.2740358946873376	3
P51148	1.8155376614105254	2
P17665	1.5377910456235595	2
P14780	6.5352704973239995	2
P30086	2.485301000942603	4
Q96LR5	2.672211007137473	2
Q96P20	6.959861681260506	2
Q13049	2.1084271388881333	2
P08173	1.2597137370748377	3
P43431	0.01936491673103724	2
P53355	9.006644408138492	2
Q9BVC4	7.731233627183853	3
P30291	3.6890437454109364	2
Q9NX24	0.6183376100481031	3
O15344	2.724348306388079	4
Q9Y4P1	2.363180060850209	2
Q9BVS4	3.9158303466083417	2
Q8VH51	4.645522600142272	4
P30988	4.187676819294577	2
P26954	2.8057583645068225	2
P60484	4.291307873675189	2
P06734	8.030033872638695	3
P12960	2.2522697717163296	3
P40189	4.822144450345717	2
Q9BXU0	3.256733339617786	3
O43300	2.654378592152686	4
Q13613	0.0017320508075688856	2
Q8NB49	2.476593041855033	4
Q6DD88	1.6551951546569967	2
Q9EPR5	2.1020880095752417	2
Q15113	0.0	2
O08807	3.2592020495820755	2
Q99933	6.439292617539872	3
Q9HC62	3.554802648695963	4
Q8IW75	2.677961183431661	3
Q9H3P2	1.6916829490507497	7
Q9NZI5	2.541718906566971	2
P25791	2.9327163119079316	3
P23297	3.4240911194847534	4
P16278	0.4005621716572225	4
P32456	2.4055124194233546	2
Q9NPI8	0.3044880950053712	3
O75964	1.9997257551081775	3
P10145	5.273737433705628	3
Q9UKY1	0.0	2
Q9H0U6	6.957691831949093	3
Q07954	0.0	2
Q9NPG2	1.7966882343505863	7
P35222	5.68819464878618	3
P15529	4.1021768855520815	5
Q9H9Z2	2.647125724899759	3
Q02218	0.02158703314492305	2
Q61644	3.7934609187876696	3
Q9BXW6	2.3556066980719073	3
P56192	2.085974935251955	4
Q6P161	7.936391360284078	2
Q10570	0.15252868582663393	3
Q86Y01	2.9890547446754243	2
Q99551	1.805050340112861	5
Q15542	6.02775954936818	3
Q8N4S9	1.9203895820842374	6
Q8BK72	0.013964240043768943	2
O95786	7.376994869775074	3
O35486	2.9553325822416676	3
Q86TB9	2.0299890947037307	8
Q96B36	1.533393948077271	2
Q2NL82	0.3064177318675608	3
Q8NHL6	4.404077633691197	3
Q63707	1.6046713645442818	3
Q8WUW1	0.10727767708148794	2
Q96LB2	1.825326197864291	4
P02631	0.017320508075688856	2
P08913	2.769270914879944	2
Q63342	2.630771179711379	2
P15248	4.049676450207757	3
P29994	4.235644617082767	2
Q9H944	2.829160892011589	4
Q9NX58	0.0	2
P11762	3.5131127843301355	4
Q9HCC0	5.395378161557926	5
P01222	2.275977372471001	2
Q3ZCW2	2.3430462420103844	4
P22102	7.24638409944841	3
P32851	6.881165055370891	3
Q99MV1	2.770526484262513	2
Q9UG22	3.733026814797879	2
Q96HC4	2.0627655654652997	4
P34130	2.7385653050673024	3
Q15468	3.2797020700065964	3
P07686	5.917718240140955	2
P52803	3.3018445097652105	2
O14874	0.04171330722922839	3
Q9UDR5	3.4910431160927136	4
P35579	1.799198865689035	3
P33176	6.915811226875411	2
Q15291	3.8873702608742424	4
Q96BM9	2.056537138006508	2
Q9Z2D7	3.374303972673476	2
Q02127	6.9242861634831705	4
Q14839	2.943039443788889	3
Q8IX03	2.727642021862941	4
P45381	0.15231327366100889	2
P84244	1.1956128031135718	6
Q9C0J8	3.2687880104318263	2
P45844	1.2082295836301071	4
Q07763	2.3643943551503135	2
P50053	6.966105970004931	2
O35310	1.273951915325806	4
Q16827	2.0647595501655878	2
P01215	4.421147354315556	2
Q13043	4.700527653351027	3
P48547	5.311039340880477	3
O15455	4.874831156323466	3
Q13946	1.4061575302931035	2
P20701	7.262768701312346	3
O15264	1.3980002619419434	4
P40938	2.965115700254685	4
P51671	2.3015785887081934	2
Q9HD40	4.79762231040891	2
Q712K3	1.10711517016072	2
P41227	3.3833415674720735	3
Q07889	8.56665683618181	2
O35433	10.72103980568755	3
P62900	1.091301950663489	3
Q5NUL3	3.651325121897547	3
P15907	0.8866996696554761	3
Q92888	3.045831709073894	2
Q99683	7.502097242120077	3
Q13705	3.6461947132739505	4
Q15388	1.8909457950983153	2
Q9Y5P6	3.5133944006058986	4
P78552	2.3003654782084806	2
O43741	3.54582187583175	4
Q5J8M3	2.1780925520420134	3
P55899	5.567782739415514	2
O60832	0.5781817188393283	2
Q96DV4	6.312658606525438	2
Q9H5U6	1.8857408391387787	4
P22392	4.967623378270721	6
Q9BT73	1.675325043088654	2
Q00987	12.199132662784228	3
P29353	2.2859635139264487	4
P05496	6.5182285521552235	4
Q9NRM6	1.9666095785719593	4
Q59H18	3.6580627695116514	4
P23945	0.7875642602174202	4
P63098	3.9299653094312843	2
Q9H7B4	7.039641374772345	2
Q8VDF3	0.020712315177208396	2
Q9UPV0	2.0287752463000923	2
P49914	0.6432366017240065	3
P62993	7.935467694223624	4
P09234	3.2813216624583386	3
Q96P16	1.9783379387758806	2
Q9BQI0	2.081341874849012	2
Q9NZQ7	8.702156869992216	3
P03950	7.425688170928125	2
P52292	3.4862875614808515	5
Q15019	2.496670763906743	3
Q9CPX8	3.914706330894165	2
Q8CHN8	3.3754776575226373	3
Q9UGN4	1.5907865978816893	2
P06028	2.012597326839127	2
P53671	4.324974662950622	2
P20718	3.626398385450776	2
P27090	2.278974213649982	3
Q75QN2	1.719233550161234	2
Q99581	2.667074239686627	2
P08048	1.802174467715111	3
P62256	2.254440507088178	2
P25911	2.4337392844317582	3
Q9Y5S9	5.270329079712792	3
P19883	2.6129140501236034	2
P40692	0.0	2
P49796	1.501181666056402	3
Q92624	3.9648578031095587	4
Q9UGV2	3.6774467591885904	2
Q8TBN0	1.617913162070202	2
P26447	6.943741358919589	2
P15559	7.800496498188118	4
Q9NPA0	2.224504738887587	2
Q9Y399	6.257731235514717	3
P01721	2.289305878297068	4
Q6NSI4	1.6639104543213858	2
Q8NC51	2.494896791452504	2
Q86WR0	2.546888493829284	2
Q96GD0	2.8104194104753395	3
P35568	2.7202167193074893	2
Q9NY97	5.332958630066428	2
P01854	7.601573875146643	4
P53611	1.5724294366785851	2
P16444	0.04912229636326071	2
Q9NPH0	0.26212210894924537	2
Q14896	4.690431357614383	2
O60260	4.012358745469802	4
Q9CQ69	3.999250544372866	2
Q14191	3.90630361509872	2
P50616	2.9402340721017137	3
Q5TBB1	1.1723103233889018	3
P23780	2.451939980233339	2
P23921	5.024785264181546	3
Q9UPN9	4.783042119864867	4
Q9DCX8	3.402614510066091	4
Q9R1P4	2.144723402084444	6
Q99496	3.8088501963697974	3
P27708	5.979252489511824	2
Q00403	6.609976203058349	3
P49257	6.672152632997307	4
O60942	3.8257263382257403	4
Q9P0M2	2.372080812652907	3
Q8WXH0	0.0	2
P31785	4.4221755178996585	2
Q96EE3	4.748941654418211	3
P19634	4.068145589676078	3
P62753	10.407251266631619	2
Q13188	5.578029201077661	3
Q63569	0.16070768642389965	3
Q8TBX8	2.6802728094978194	2
P30622	3.704371657519867	3
P57789	3.983062738114676	2
Q9H9H4	1.065657308894374	3
Q9HAE3	0.012409673645990858	2
Q9Y5U5	2.0633792671246844	2
P45877	2.473785358514356	2
O95271	8.673556592309755	2
O95470	1.818981308315179	2
Q99728	3.7170523865617553	2
Q63042	2.4534666600003456	4
Q8R502	4.705749650313813	2
P48432	2.485699573936036	3
P51798	3.236387934541336	4
P08631	7.192722049453999	2
Q96B67	2.7618629582222214	2
Q9JJX7	6.061320726420075	4
Q9QXS1	2.3832771555150694	2
P01026	1.9951348325363878	2
P14866	1.829501771256293	3
P61254	8.881422499459662	5
P62945	9.936310103538649	2
P06911	0.01170469991071954	3
Q2YD98	1.617883768656025	3
Q9HD15	1.2386516863105625	2
O00411	2.788949009401073	3
P51114	0.0	2
P63172	3.039251055404567	2
Q9CR61	2.1834949252328704	3
P07901	0.026019223662514968	3
Q16186	4.219836975524053	2
Q8WW35	0.9192066325551256	2
P28340	0.7856937120866396	3
P49643	5.297624005589562	3
Q92794	4.362463438242205	2
P09038	6.099110687373758	3
P55042	3.4019677835041295	2
Q9NPD3	1.1395215812016577	3
P23589	2.043663234186175	4
Q96AC1	1.055927008995564	3
Q9EP80	2.679293124737819	4
Q9NQR1	6.046363922486818	2
Q9BZ29	0.013266499161421752	2
Q03468	0.20228362926017196	2
Q15047	4.991142141411563	3
P08559	5.017149562116528	4
P08476	4.518802486489619	2
O00418	1.8323826620811583	3
P50914	8.693437196773335	5
Q8N983	7.375045985199093	3
O94979	2.322187330944685	2
Q96EY7	4.719021057307991	2
Q9NTZ6	3.732342026127831	2
Q61190	0.4635911109537121	4
P43088	1.8629360787030058	2
P49802	2.7492291646932596	2
Q15506	0.15762296786953334	3
Q16696	4.5447586219169045	4
Q8R5C8	2.027926280711407	2
Q8N6T7	9.905835477540087	2
P36776	9.98234277955112	2
Q6P2C8	1.5987066454330197	3
P16471	2.973060087807558	2
P30519	4.948022910604749	3
Q8NB91	0.2767017046086515	2
O95319	2.5962037212836444	4
O54983	1.6160052392288362	4
P38606	3.377909437028698	4
Q6ISU1	0.7824819486735781	2
Q8K203	0.0	2
P52298	4.666243237250332	3
Q63345	2.1819217316918014	3
P48551	3.1194415481361935	3
P82980	2.7096648081885713	4
Q9BTM1	1.9168437599345443	2
Q96CW9	2.5137657283300276	3
P26842	2.3379460179386204	4
P59823	2.660712466145928	3
O60218	4.762799055705779	3
Q5U5Q9	1.8248866965777069	3
Q8IYT8	3.7956212669660103	3
Q9Y697	4.462257515433656	4
P15806	1.0610895343937758	2
P19404	0.5483668176199821	2
P24043	2.2759132233018025	2
P56703	2.443794181186296	2
Q9R0G6	3.209550666072228	5
Q9D7V9	0.06318913751587374	2
Q8N371	6.1445979522199625	3
Q9BUL9	0.5042421611999792	3
Q9H6S1	2.2530870848312397	2
O15194	2.8219718283498154	2
Q9R1M5	1.8611495429005842	4
P01835	3.52543991524582	3
Q9Y3D6	2.8039913853477674	4
P53004	2.1737456152917254	2
P12004	10.126277170093191	4
P21396	2.7116063504867367	2
Q13342	2.6046650890900405	3
Q9QZ05	0.0	2
Q86UT5	0.6108190948270393	3
Q92879	3.5261855925820655	2
P14598	3.648073192339577	2
Q9H8S9	3.9305874181240577	2
Q9D4K7	1.0028543311587228	2
P30260	5.271614582509628	3
P62806	3.916758725190449	4
Q9CWE6	1.8538255905787735	4
P12757	3.532988400180893	4
P09367	3.1208430434843977	4
P41587	2.4091940714802678	4
Q91YT0	2.0615625352823663	3
O43709	0.11508692367076287	2
O60244	1.2848477211976004	2
P07858	4.836805315278068	3
Q9GZU1	4.8622599141734355	4
Q8BND5	4.1259052836092085	3
Q719H9	3.584685910378335	3
O00472	0.0	2
Q9Y468	6.172509272030618	3
Q9Y676	6.270613248872398	2
P09619	1.705792437643741	3
Q01853	5.058106871899785	3
P14668	2.7985115936343528	2
P79483	0.9503110017252245	3
P51151	2.4835574357562953	3
P62274	0.17775263711123968	2
P22001	3.0332463736581206	5
Q7Z4S6	0.8963301781756572	5
Q03135	2.3729462045409067	3
Q13216	4.017761512512729	2
P30838	4.4427903094039145	2
P54841	2.843055198387091	3
P02775	2.643457560918241	4
P52799	3.46298127963167	4
P22748	5.703866223689364	2
P26998	2.353772291450471	2
Q9H7C9	0.02645751311064587	3
P54652	2.23413532497139	3
Q12840	0.010488088481701519	3
P14927	0.5268288779733572	3
O60895	3.869581025372998	3
Q9H2G2	3.0100610383579602	3
Q8NI60	1.0753673437482743	3
P26639	3.210130507863318	3
P36894	4.397394967477903	2
Q9DBG9	2.777918044367016	3
P11310	3.8387823922464186	4
Q13098	3.396370576027514	4
P04075	3.3875972098692717	4
Q9Y286	2.706798124738935	3
Q8BHJ5	1.4378765593749696	2
O60313	9.429856728763166	2
Q9WUD2	7.61823174521552	2
P01135	3.936185492866334	3
Q9GZS3	4.8141131309180825	3
P04224	4.833029062261747	2
Q9H6R4	0.027422618401604176	2
Q96F46	2.672258062061262	5
Q96Q15	0.5780763703858764	3
Q9BZX2	5.068061638360424	4
Q8NG06	1.3907537524666256	2
Q3U4G3	3.421018022026632	4
A0A0B4J2H0	1.9242169836065786	2
P0DMV9	0.02485960578931211	2
Q9UBV7	2.5573739138229317	4
P63081	10.315318794432269	3
Q7Z4W1	2.2520694198534565	4
P01344	5.206573910415119	2
Q5VTY9	0.7401848938152749	3
P51948	5.830842529819136	2
O88448	2.5700153334674267	5
P49765	2.2524296612538333	4
P41180	5.299360815228216	4
Q9UKS7	2.2603788030622947	2
P62751	1.0937294264340145	3
P06730	5.946802126336176	5
P55196	2.474347776083801	3
P49321	2.0950032990395275	3
P23025	2.659769915858469	3
Q68DU8	7.440525721452188	3
Q15582	6.082868429724034	2
Q96RD7	8.15088606542905	4
Q9H7H0	0.26808953728185664	2
O95718	1.5313363376979017	3
P18075	2.3505854589867603	2
P62815	5.8381204151726855	4
P49336	3.5275969340215996	5
Q9ULU4	3.4030519234632997	3
Q60748	0.53890908324132	2
Q9Y230	6.218709442967527	3
Q9DAG4	0.010132456102380442	2
P61204	2.791990866747239	2
O95456	0.5638933420103731	3
Q5T5Y3	0.9586382160120155	3
Q6P587	3.067210962924864	4
Q6PGP7	0.2176595200460265	3
Q99KQ4	0.026153393661243918	3
P45452	9.536412392653443	3
O00308	4.096774907425241	3
Q13352	1.8664647264898175	5
P63086	5.942974068015055	2
Q15583	2.3916851724747867	4
Q9BZE4	0.6334290015463448	3
Q00796	1.2204943259891454	4
Q13507	4.22098050220562	2
Q53EL6	2.1402041531433555	4
B7Z8K6	0.12619825672330043	2
Q8NI22	6.154036868272525	4
Q9QX73	1.9916422871590171	2
P05162	3.317370324849212	4
Q9QZZ4	1.1957197274723983	3
Q8N205	2.4718934038505784	2
P43007	2.449423809796908	2
O00585	2.4489107102274406	2
P43681	4.196648271452554	2
C0HKE1	2.7514906784766726	4
Q9EPB4	3.505312913668844	3
Q9H2H8	2.207205911812616	3
Q07866	2.6251907875161655	4
P18113	2.721540556376113	2
Q96PS8	1.9888172364498453	2
O14493	2.553785346679086	4
P25445	3.451207701234072	4
Q9UPI3	0.2465684489142923	3
P35235	0.47287101835489986	2
Q9Y5Z4	3.7620938590673094	3
P05543	4.569767813156121	3
P02528	0.03753931272679356	2
Q9NPI1	3.097288930667651	5
O14733	5.910201596802757	3
P23677	0.0857336962148878	2
O88273	2.907775610324841	2
Q5SZJ8	1.9886741814585918	2
Q6NYC1	3.1911342336420785	3
P02654	3.262280919847339	2
P10085	2.2479216361580896	4
P02088	1.6445890064085917	3
Q80TS3	4.099472103239258	3
O43929	3.3769517615743343	2
P62979	9.586661176259216	2
Q63664	1.9856548124864628	4
O14972	0.0	2
P35226	2.406618520409559	5
Q13185	3.6434754014580832	3
Q9Y3A2	0.01849324200890693	2
P16675	2.4506633795770485	2
Q13557	4.733809814311508	3
Q9EP73	3.25836108087077	2
Q16772	2.871316703348686	4
Q8K3K8	1.7318862549255363	2
Q9H8V3	0.2995447015559076	3
O60547	3.665883214368118	4
Q9H900	0.0	2
Q9Y6Y1	2.2287020198597194	4
P08397	5.029959875207252	3
Q8VHK9	0.005291502622128963	3
P07108	0.7634107675426121	2
P55735	5.455001333037073	3
O75636	1.0118796391862288	6
Q93091	0.7284309263263573	4
P14735	9.425569005015713	3
Q00972	1.3524815252814202	3
P16615	2.3664252928555904	2
Q8WUX2	2.97723163706866	4
P49638	2.1316065126217785	4
Q00872	0.0	2
P58753	4.626505221726943	2
Q9Y237	1.0277045021009186	3
P35716	2.1129658855110116	2
A4QMS7	0.033734255586866047	2
Q9C029	4.972366147016929	2
O75417	4.12199282302233	4
Q91WR5	4.2155798138176275	2
Q9BZP6	5.108429331315966	3
P00797	9.88002569749658	3
P20618	11.691222528892132	3
P18754	2.829711535991942	5
Q9NVW2	2.5599021098906056	4
Q9CZW6	2.3629898433975547	2
Q92804	0.1110720486891279	2
Q9UKM7	1.170334024227694	3
P29374	1.162872291918024	4
Q13838	4.578665739856207	3
O75792	1.64611824709027	3
A6NJ78	2.181773089300498	3
Q8N122	2.754034700401932	4
Q8IXH7	3.0480192218233295	3
P05423	2.2299919309393723	3
P49674	4.0335640092437695	2
P50583	3.2653951357471995	3
Q96Q83	2.945065122445051	4
P51450	0.6295241065422668	3
Q9H227	1.3824035417821308	3
Q9H0P0	0.00938083151964686	2
Q8R418	0.9849277084168109	3
Q8WYJ6	2.0717584195292575	3
Q5T653	7.402892027677511	3
P32321	2.502963310424932	2
Q96RR4	3.917921248712269	2
P08236	1.2204708082620384	4
Q9H078	4.046391284659879	2
P00387	3.5513556957888914	4
Q9R002	3.5898048860914713	4
P13727	3.0531784258375727	2
Q8N8S7	5.375379304204422	5
Q8IX90	2.9566347762278653	2
P42684	4.11568616036527	2
Q99JB4	2.5819510183077656	4
P54278	1.7063699774366983	3
Q9H2F5	2.319651652544063	3
Q9Y2Y1	3.6401012813749185	3
P50402	2.5769811149223942	2
P36543	3.1279371744100617	4
Q7Z739	2.2265267358950585	3
O88188	2.494170350776235	4
P34913	12.358573394024894	3
P09622	6.571756492953232	3
Q8WVC0	1.1379553616845604	3
Q15428	4.806340156627902	3
P48067	0.8025743020386717	4
Q86V24	0.07618070621883177	3
Q4LDG9	0.011489125293076058	2
Q9ULV8	2.2661461422382505	4
Q9Y3I0	3.0434640312839867	4
P30044	6.11546868721946	3
Q14994	0.0294957624075054	2
Q61411	2.5732625206146373	2
P60487	3.104000592446022	3
P50408	3.319925869965661	4
Q9JIP4	1.228442102827805	2
P0C0L5	0.08359293271563092	2
Q9D0P5	2.0248372774126815	2
Q96G04	2.392418232667524	2
Q13868	1.1446072844873232	3
Q8N8N7	1.994759701777728	4
Q9ULX3	0.24203952845213794	3
O75143	4.603376507159354	2
Q15751	1.201148768154379	4
Q5MJ70	2.2406351205328288	3
P35658	2.4471355152858507	3
Q8BGN3	2.481264512207458	4
P70581	1.9978765210522367	4
Q62640	1.8283719035116373	4
P01106	3.9894531762083654	3
P30989	1.464355717258162	2
Q9BRX5	3.761826295690864	4
Q99828	3.6809711343697726	2
Q02108	3.034811921684769	2
Q3U5C8	3.278062391588355	3
Q9H3S7	5.042926787504155	2
P55089	1.9932159753206706	3
A2A259	1.302625658389061	3
Q96A44	2.672376156833036	3
P80098	3.663005005001586	2
Q9Y210	3.4531629694365815	3
P41567	4.196074594189193	2
A0JLT2	2.9160777811689895	3
Q96NI6	2.5155042115680435	3
P61514	0.17215690517664406	2
Q15831	2.445726068062407	2
P26885	2.272519167907271	4
Q9NYG8	5.6990453876358655	3
P17844	1.406852870772207	2
Q9NWC5	2.0010072463636908	2
Q8NET8	7.4704021912350544	2
Q5SSZ7	3.529033766273036	5
Q15782	4.000287567327394	3
Q9D4K5	2.6759128026518932	4
P04905	4.443978375284919	2
P47902	2.651514032900197	2
P11277	2.2435670990853716	4
Q92826	4.901025868799973	3
Q5T848	2.135569947344268	2
Q9DCA2	0.021047565179849195	2
P49791	4.2995734221107575	2
O00255	6.49361542383958	2
O00444	7.325244640349291	3
P13984	7.205107656233479	4
P27918	5.1466553123893055	3
Q13627	12.061499281727643	3
Q969V5	3.161295515516911	3
Q9Y4A5	2.250483503605392	2
Q9Y657	5.402343840639791	3
P52948	8.920880545433752	4
P21279	3.2179643720605986	4
P60059	3.797225285213753	2
P25787	12.367651958838355	3
O15294	8.249584192215716	3
P38935	0.0	2
Q8IY92	0.9459748986701693	3
Q8IUQ4	4.43504236938291	3
Q9UKU9	3.8098987300626947	2
Q15853	2.823049415082917	2
Q9CPU0	0.055082189671868065	2
Q96DN0	1.960515285653727	3
Q9Y3D3	6.263366973230511	2
P29965	3.5943632532611005	4
P30531	0.016763054614240325	2
Q96EP0	7.125870807718556	3
Q9D9U9	3.2542631270381315	2
Q16654	0.17532065860398038	2
Q8TED1	2.4763771252914335	2
Q9Y2R5	6.261330444263727	2
P31016	5.680105910683809	2
Q8IZK6	2.8192826510775157	2
Q99418	3.1246141117435497	4
Q8N488	1.365732597028785	6
Q9BS16	2.0961728108689712	4
P01901	10.774584258356143	3
Q8WWQ0	6.83322715534656	2
Q9NPH3	0.0	2
Q8NEU8	1.6642325716909856	5
P60763	3.638402427195515	2
P40199	2.7887072237504302	4
Q80UG2	1.8183356600191276	4
O15525	0.13774130341573887	3
P12270	3.6077947096067793	2
P27797	3.9941260293645486	3
Q5QGZ9	1.589761260820215	4
P01903	10.180005792830466	3
P49721	12.414021864712314	3
P14920	7.835246717703267	4
Q9UHB7	2.9203778794675523	4
Q9NS82	1.2696958953492237	2
P60228	4.133071774292548	3
P01630	3.0328733405798536	2
Q13137	3.290277567905739	4
Q9P0M9	7.637042727261996	3
Q9QYP1	2.0124296260987613	2
P25208	3.8378313668007875	2
Q13241	2.6098087183955245	3
Q7Z2W9	7.422794144810788	3
P07309	3.191879684394571	3
Q8NFG4	2.641994322476867	2
P28073	1.0786878481043587	3
P78556	3.3540154016172488	2
P97612	6.761748541556609	4
P29508	1.8472067200686193	2
Q99459	3.9679903139470736	3
Q9BU89	0.6160024350601221	3
Q9D9T8	2.081764756162425	2
Q14142	1.8375325847450978	2
O95633	2.3445451701264766	3
P12970	1.083242059949936	3
P12271	0.028827070610799144	3
P42676	0.02414539293529927	3
P54762	4.473184729011057	3
Q9NP77	1.6735373797220303	3
Q9NQX3	2.445212465206245	2
Q9UL46	5.003331684682399	3
P11798	4.5226037412092595	2
Q8IYM1	2.990673937426145	2
Q15326	0.0	2
P07550	4.966598597513655	3
Q9NYB0	1.3611862006087656	3
P0DOY3	1.9749126264026942	5
P08572	2.258289544470918	2
P83916	3.016598538248666	4
O08967	2.4315220304108722	5
Q15223	3.1724788656147123	3
P30533	2.226942358345908	5
Q0VFZ6	1.2982438137730523	2
P12838	3.1056792603498127	5
P39900	10.681668088827921	2
Q9Y5W5	1.311686170420094	3
O14523	2.4702986998876604	2
P29084	6.678941628154747	3
P32927	3.756739463950088	2
Q92466	3.139139914052892	2
Q13409	2.997140492758611	2
Q9NPP4	5.101107376864066	3
Q9BT78	3.3905135674821945	5
O43172	3.5461693787967503	4
O15287	0.08301104344202243	2
Q9BVA1	0.8058663040480101	3
P63244	10.046971631186855	2
Q6P4R8	2.8115587290702386	3
Q8NB37	2.330989632466577	2
P00502	0.6498906921149841	3
P50549	1.5310073899286394	4
Q05940	1.37001391720425	2
O75582	3.061306404135333	2
P32239	0.0	2
P36871	4.415465528502467	3
Q9R186	3.5365990488330388	3
Q9WV56	0.03466987164671931	3
P07437	4.520846779089067	2
Q9Y5B9	3.2578238425910384	3
O95149	3.557623888683757	2
Q62871	0.5714822831899515	2
Q61301	3.450223643147379	3
Q8WXF7	5.381913655700355	3
Q9BV38	2.1824316713244425	2
Q14011	2.6803538945445244	2
Q9BV86	5.566645606316408	3
Q9HBE4	3.600520798969161	2
P31483	2.4701103888962805	2
Q96HY7	4.149401924775826	2
O88513	2.488362111912171	2
Q9D1N4	2.3016454858250173	4
P30412	2.828528121361591	2
O00268	5.4111782790261875	2
Q86SQ9	0.03506280080084867	3
P36370	3.0091722560642262	2
O60341	8.22954689836006	2
Q9Y5Y0	1.0358102031559193	3
Q53FT3	2.7127714610707625	2
P01723	2.116845598463195	3
Q9UK55	1.5641841767218483	5
P20292	3.3475025773623885	6
Q9H6Z4	2.876806578142709	3
O15085	4.261983014769278	2
Q8R5F7	0.7785717265180732	2
Q9BRS2	0.24175152184670345	3
Q9NQC7	2.0908099727952476	4
Q9Y3Y4	1.7075715647811651	6
P98082	0.7117233527208278	4
P97798	3.9694738685214523	4
P00763	5.951741896077376	3
Q99J99	2.8284810403885836	3
O43237	3.778105287774409	3
O43678	2.039476893715641	2
Q9H492	4.0605886705643	2
P48047	1.763251888064799	3
Q8WXF3	0.0	2
Q9NP55	2.035708046583623	4
Q5T5U3	2.2058322466685594	5
Q9Y6N7	4.04021388872751	2
O95274	2.3622806776503085	2
P24530	2.810554365698746	3
P09455	5.540317576500904	2
P68510	2.827949080163927	2
P10398	0.7043436956267537	3
P28161	4.033647006440834	4
Q96MU8	2.811614949081411	3
O60381	0.6663468276664939	3
Q14814	2.5586650816392518	2
Q69Z26	1.0084790520848728	3
P05120	0.016411378166788282	2
Q9H3D4	5.714473675482089	2
P62280	10.096126789763437	2
Q12904	2.8997281137711575	4
P14207	2.8234005206488146	2
Q13362	4.667967867670393	3
Q62760	4.391163143177442	2
O95630	2.900101467085749	3
Q8TEQ6	3.7764836863927194	3
Q9UPC5	1.7999522569197	5
Q9Y3D9	6.243121339125752	3
O60568	0.05317946554409492	2
P13635	1.7945489684040388	2
P13726	5.432682168400535	2
Q6UVJ0	2.6240563168433266	4
P24723	0.7625418021328407	2
P27782	0.0	2
O15350	9.177486940313809	4
Q9H6W3	4.606201960948267	3
P50213	6.835933742659638	2
Q9Y3Q0	0.0035590260840104374	2
O75815	2.8264228154392304	3
P62242	0.1720290673113123	2
Q9Y5L0	3.193875044127569	3
Q6IAA8	4.496028434246765	3
P21730	2.9628718456234617	4
Q13111	2.880332654703071	3
P52655	5.633213492449145	2
Q91VW3	2.6366518541513972	2
P47736	2.4514919244972404	4
P78406	2.997659966388714	6
P20585	2.354397658284032	2
Q6P9B9	0.7799363718846353	3
Q9H2W6	7.1311140837568665	2
O00212	2.485268798339528	2
O15265	0.08550243661245371	3
P17861	0.037255872020394314	2
O75746	1.364855303686072	2
Q16514	6.434382452203501	5
P09132	3.559166793212248	2
P10889	1.9533877645333975	4
P18484	4.256878270547443	3
Q9Y388	0.45291941888154863	3
O75643	7.118161843317207	3
P31749	6.356942054613544	2
Q9UIF7	1.2870160144746454	3
Q13283	5.859934855183252	4
Q71UI9	2.8240024850780157	3
P36956	2.5259235934604196	2
Q9CQZ6	2.202193850889981	3
P31995	2.374082349035096	2
Q6FI13	3.904488777614688	4
Q3UP24	3.9684022615304264	3
P36954	2.2732936457923776	2
P19784	6.896138356130864	3
O70133	0.64931051759259	3
P14410	3.0092880044490564	3
P41208	3.2688866744314753	4
Q6P1K2	2.4352136384084853	3
P13671	2.678542793066092	4
